datetime,open,high,low,close,volume,RSI_rsi,SMA_sma,EMA_ema,MACD_macd,MACD_macd_signal,MACD_macd_hist,STOCH_slow_k,STOCH_slow_d,ADX_adx,CCI_cci,ATR_atr,BBANDS_upper_band,BBANDS_middle_band,BBANDS_lower_band,Date,Time
2025-04-25 11:40:00,108.965,109.32,108.9601,109.07,2992503,71.62259,108.66000,108.70362,0.53658216,0.50744295,0.029139209,84.27669,91.18056,36.22887,147.39289,0.39533054,109.20041,108.28922,107.37803,2025-04-25,11:40
2025-04-25 11:45:00,109.080002,109.16,108.9,108.99,2396936,69.36775,108.75722,108.76089,0.52991140,0.51193664,0.017974759,77.99988,85.25970,37.049903,117.0014481,0.38566423,109.27741,108.35022,107.42303,2025-04-25,11:45
2025-04-25 11:50:00,108.99,109.28,108.97,109.17,2498733,71.53883,108.86111,108.84271,0.53300514,0.51615034,0.016854802,89.99990,84.092157,38.0053485,121.95245,0.38025947,109.38758,108.40672,107.42586,2025-04-25,11:50
2025-04-25 11:55:00,109.17,109.22,109.019997,109.019997,1404132,67.26060,108.92333,108.87817,0.51738895,0.51639806,0.00099088658,79.99980,82.66652,38.89255,100.13525,0.36738412,109.44622,108.46497,107.48372,2025-04-25,11:55
2025-04-25 12:00:00,109.025002,109.095001,108.675,108.7776,2304349,60.92049,108.94418,108.85806,0.47992164,0.50910278,-0.029181141,63.84023,77.94664,38.13639,57.028154,0.37114226,109.40457,108.53080,107.65703,2025-04-25,12:00
2025-04-25 12:05:00,108.79,108.895,108.57,108.6181,2023585,57.10596,108.90841,108.81007,0.43237405,0.49375703,-0.061382978,50.91633,64.91878,37.012830,24.72572,0.36784617,109.33128,108.58465,107.83803,2025-04-25,12:05
2025-04-25 12:10:00,108.6178,108.91,108.48,108.8883,2062381,61.50341,108.93378,108.82571,0.41174835,0.47735530,-0.065606942,66.40444,60.38700,35.61355,30.13585,0.37228575,109.31971,108.63457,107.94943,2025-04-25,12:10
2025-04-25 12:15:00,108.8885,109.225,108.792,109.13,1691945,64.96365,108.95878,108.88657,0.41017718,0.46391967,-0.053742495,83.18558,66.83545,35.098970,81.85517,0.37662239,109.37635,108.67532,107.97429,2025-04-25,12:15
2025-04-25 12:20:00,109.12,109.4,109.089996,109.385,1590650,68.21025,109.0054440,108.98626,0.42461408,0.45605856,-0.031444470,98.66077,82.75026,34.99819,121.34555,0.37186401,109.47560,108.72707,107.97854,2025-04-25,12:20
2025-04-25 12:25:00,109.38,109.52,109.35,109.475,2044155,69.29175,109.050444,109.084004,0.43826534,0.45249991,-0.014234572,95.67323,92.50653,35.14919,140.53797,0.35744503,109.57884,108.78233,107.98582,2025-04-25,12:25
2025-04-25 12:30:00,109.47,109.85,109.32,109.835,3452427,73.21695,109.14433,109.23420,0.47268429,0.45653679,0.016147502,98.90515,97.74638,35.88523,168.75563,0.36977029,109.73270,108.86595,107.99921,2025-04-25,12:30
2025-04-25 12:35:00,109.84,110.28,109.84,110.26,5415159,76.96102,109.26544,109.43936,0.52816736,0.47086290,0.057304461,98.88907,97.82248,37.18009,224.37524,0.37514382,109.96057,108.97445,107.98832,2025-04-25,12:35
2025-04-25 12:40:00,110.255,110.67,110.25,110.405,4476395,78.086519,109.41933,109.63249,0.57718469,0.49212726,0.085057431,87.89954,95.23126,38.81901,238.62849,0.37834770,110.17595,109.088950,108.0019521,2025-04-25,12:40
2025-04-25 12:45:00,110.405,110.4499,110.12,110.28,2694367,74.69861,109.58627,109.76199,0.59903947,0.51350970,0.085529766,82.19177,89.66013,39.82006,174.30276,0.37488680,110.32152,109.19120,108.060882,2025-04-25,12:45
2025-04-25 12:50:00,110.28,110.47,110.17,110.42,1911300,75.95681,109.78648,109.89359,0.62050354,0.53490847,0.085595068,88.58445,86.22525,40.77496,152.091137,0.36953796,110.48681,109.28920,108.091594,2025-04-25,12:50
2025-04-25 12:55:00,110.425,111.019897,110.36,110.97,3124738,80.13602,110.017777,110.10887,0.67412374,0.56275152,0.11137222,98.035499,89.60390,42.26844,171.16789,0.39027788,110.76645,109.40820,108.049944,2025-04-25,12:55
2025-04-25 13:00:00,110.972,110.972,110.5448,110.8,2555194,75.75307,110.20333,110.24710,0.69489044,0.58917931,0.10571113,91.34238,92.65411,43.65525,141.44236,0.39291520,110.96880,109.50120,108.033602,2025-04-25,13:00
2025-04-25 13:05:00,110.795,111.145,110.79,111.014999,3140871,77.43405,110.38444,110.40068,0.72039237,0.61542192,0.10497045,95.12204,94.83331,45.11296,138.24558,0.39020666,111.17303,109.61895,108.064865,2025-04-25,13:05
2025-04-25 13:10:00,111.019897,111.305,110.9,111.2699,2646911,79.26909,110.58388,110.57452,0.75249666,0.64283687,0.10965980,98.75742,95.073947,46.61607,133.086445,0.39126324,111.41124,109.73719,108.063148,2025-04-25,13:10
2025-04-25 13:15:00,111.265,111.51,111.135,111.49,3481727,80.72653,110.76777,110.75762,0.78663201,0.67159590,0.11503611,99.33979,97.73975,48.19167,131.49952,0.39010158,111.66174,109.86344,108.065145,2025-04-25,13:15
2025-04-25 13:20:00,111.4825,111.7999,111.4701,111.58,3543347,81.30531,110.91443,110.92210,0.81159156,0.69959503,0.11199653,92.68943,96.92888,49.88242,131.93436,0.38579403,111.89532,109.98894,108.082565,2025-04-25,13:20
2025-04-25 13:25:00,111.575,111.92,111.45,111.87,3408677,83.069514,111.077211,111.11168,0.84503184,0.72868239,0.11634945,98.23338,96.75420,51.53970,126.91197,0.39180883,112.14775,110.13294,108.11814,2025-04-25,13:25
2025-04-25 13:30:00,111.8599,111.8995,111.27,111.5201,3708994,73.99617,111.21500,111.19336,0.83368929,0.74968377,0.084005523,84.61943,91.84741,52.26871,102.47822,0.40878687,112.30072,110.25045,108.20018,2025-04-25,13:30
2025-04-25 13:35:00,111.525,111.66,110.62,110.685,4125490,57.77598,111.24444,111.091689,0.74868382,0.74948378,-0.00079996066,52.49995,78.45092,50.59999,54.098623,0.45387358,112.31128,110.33370,108.35612,2025-04-25,13:35
2025-04-25 13:40:00,110.68,111.099998,110.5,110.73,3972204,58.30641,111.21778,111.019352,0.67714229,0.73501548,-0.057873195,42.78876,59.96938,48.69320,32.38998,0.46431108,112.28060,110.43132,108.58204,2025-04-25,13:40
2025-04-25 13:45:00,110.73,110.77,110.1209,110.37,3777193,52.61290,111.17000,110.88948,0.58465651,0.70494369,-0.12028718,13.88892,36.39254,45.89057,-5.75979,0.47750983,112.17190,110.51892,108.86593,2025-04-25,13:45
2025-04-25 13:50:00,110.3697,110.42,109.95,110.098198,2963393,48.74288,111.068134,110.73123,0.48385096,0.66072514,-0.17687419,7.52289,21.40019,42.86922,-41.95498,0.47697350,112.069823,110.57941,109.088998,2025-04-25,13:50
2025-04-25 13:55:00,110.095001,110.37,109.8212,110.3687,3436834,52.48843,110.96800,110.65872,0.42093664,0.61276744,-0.19183080,26.086356,15.83272,39.85895,-49.22523,0.48210434,111.98101,110.64135,109.30168,2025-04-25,13:55
2025-04-25 14:00:00,110.36,110.55,110.15,110.455,2548516,53.65212,110.85300,110.61798,0.37373242,0.56496044,-0.19122802,30.19840,21.26922,37.38468,-35.84484,0.47623985,111.90914,110.69485,109.48055,2025-04-25,14:00
2025-04-25 14:05:00,110.4509,110.64,110.37,110.615,1552136,55.81285,110.74578,110.61738,0.34525321,0.52101899,-0.17576578,37.82162,31.36879,35.29566,-25.32708,0.46150819,111.83129,110.75185,109.67240,2025-04-25,14:05
2025-04-25 14:10:00,110.62,110.73,110.4501,110.479,1810622,53.52844,110.59122,110.58970,0.30815681,0.47844655,-0.17028975,31.34165,33.12056,33.56652,-33.28799,0.44853615,111.78795,110.78405,109.78014,2025-04-25,14:10
2025-04-25 14:15:00,110.475,110.68,110.41,110.63,1406709,55.69663,110.49232,110.59776,0.28762658,0.44028256,-0.15265598,38.53628,35.89985,31.84051,-35.36654,0.43578333,111.78044,110.80254,109.82465,2025-04-25,14:15
2025-04-25 14:20:00,110.63,110.9679,110.5201,110.9,2130249,59.34885,110.51621,110.65821,0.28980264,0.41018658,-0.12038393,51.40098,40.42630,30.91718,-0.83289524,0.43664164,111.78860,110.82729,109.86599,2025-04-25,14:20
2025-04-25 14:25:00,110.905,111.089996,110.75,110.835,2470468,58.10693,110.52788,110.69357,0.28301956,0.38475317,-0.10173361,48.30385,46.080370,30.32481,10.96227,0.42973840,111.78302,110.85504,109.92707,2025-04-25,14:25
2025-04-25 14:30:00,110.84,111.050003,110.83,110.97,1758196,59.98000,110.59454,110.74885,0.28524929,0.36485240,-0.079603104,54.73620,51.48034,29.77474,16.81497,0.41475718,111.78968,110.88255,109.97541,2025-04-25,14:30
2025-04-25 14:35:00,110.975,111.355,110.89,111.3452,2657635,64.70334,110.73310,110.86812,0.31367588,0.35461709,-0.040941212,73.32925,58.78977,29.91084,57.44212,0.41834623,111.83016,110.90131,109.97245,2025-04-25,14:35
2025-04-25 14:40:00,111.345,111.44,111.23,111.249,2123549,62.66129,110.83091,110.94430,0.32469878,0.34863343,-0.023934656,77.64837,68.57127,30.20283,69.74170,0.40346429,111.86337,110.92375,109.98414,2025-04-25,14:40
2025-04-25 14:45:00,111.25,111.315,111.010002,111.265,2092863,62.87116,110.92091,111.0084391,0.33091093,0.34508893,-0.014177997,89.18937,80.055662,29.64684,47.32424,0.39643115,111.88698,110.93625,109.98553,2025-04-25,14:45
2025-04-25 14:50:00,111.25,111.35,110.9043,111.335,2693244,63.82912,111.00091044,111.073751,0.33759097,0.34358934,-0.0059983714,93.51353,86.78376,28.75631,46.73103,0.39995047,111.89522,110.93951,109.98380,2025-04-25,14:50
2025-04-25 14:55:00,111.335,111.3781,111.014999,111.089996,2134201,58.17186,111.068799,111.077000,0.31943304,0.33875808,-0.019325037,78.37874,87.027210,28.00099815,43.77895,0.39731816,111.84455,110.91951,109.99447,2025-04-25,14:55
2025-04-25 15:00:00,111.089996,111.19,111.0,111.108,1453753,58.46322,111.12191,111.083200,0.30300281,0.33160703,-0.028604215,79.49100,83.79442,27.24130,40.16879,0.38250990,111.77530,110.89591,110.016521,2025-04-25,15:00
2025-04-25 15:05:00,111.1099,111.125,110.84,110.875,2008148,53.29007,111.11913,111.041560,0.26809007,0.31890363,-0.050813566,56.20139,71.35704,25.91931,21.27167,0.37554516,111.60362,110.84616,110.088703,2025-04-25,15:05
2025-04-25 15:10:00,110.88,110.92,110.6,110.785,2280674,51.39828,111.11358,110.99025,0.23050243,0.30122339,-0.070720966,38.78514,58.15918,24.26883,-8.35124,0.37157763,111.50096,110.80940,110.11785,2025-04-25,15:10
2025-04-25 15:15:00,110.7801,111.050003,110.6901,110.8801,2256309,53.28534,111.10359,110.96822,0.20601236,0.28218119,-0.076168826,45.64013,46.87555,22.76282,17.57806,0.37074362,111.50892,110.81916,110.12940,2025-04-25,15:15
2025-04-25 15:20:00,110.885,111.040001,110.8001,111.019997,1644362,55.99252,111.067455,110.97857,0.19563740,0.26487243,-0.069235031,59.22269,47.88265,21.36438,33.64837,0.36139755,111.52749,110.83366,110.13983,2025-04-25,15:20
2025-04-25 15:25:00,111.019997,111.029999,110.68,110.735,1941183,49.67681,111.010344,110.92986,0.16254465,0.24440687,-0.081862220,23.36095,42.74126,20.044411,-3.078891,0.36058333,111.51450,110.85191,110.18932,2025-04-25,15:25
2025-04-25 15:30:00,110.74,110.75,110.5,110.5501,2752676,46.047865,110.93091,110.85391,0.12001520,0.21952854,-0.099513338,5.33001,29.30455,19.42020,-68.54112,0.35268452,111.45896,110.87450,110.29005,2025-04-25,15:30
2025-04-25 15:35:00,110.56,110.72,110.24,110.33,2821415,42.10483,110.81924,110.74913,0.067768843,0.18917660,-0.12140776,7.50030,12.063755,19.59351,-125.51780,0.36177872,111.46392,110.87257,110.28122,2025-04-25,15:35
2025-04-25 15:40:00,110.34,110.551,110.22,110.5,2406115,45.95421,110.75369,110.69930,0.039623900,0.15926606,-0.11964216,22.95070,11.92700,19.80887,-129.11860,0.35958033,111.46011,110.87482,110.28953,2025-04-25,15:40
2025-04-25 15:45:00,110.51,110.54,110.2,110.3887,2727105,43.89641,110.67377,110.63718,0.0082430230,0.12906145,-0.12081843,15.21811,15.22304,20.066285,-135.19668,0.35818202,111.47654,110.86350,110.25047,2025-04-25,15:45
2025-04-25 15:50:00,110.39,110.84,110.39,110.8,4061449,52.38243,110.66543,110.66975,0.016373237,0.10652381,-0.090150572,50.92996,29.69959,19.038416,-53.71340,0.36483287,111.46779,110.87956,110.29132,2025-04-25,15:50
2025-04-25 15:55:00,110.805,111.0,110.65,110.96,8304165,55.21992,110.68488,110.72780,0.035319689,0.092282985,-0.056963296,64.51080,43.55296,17.84868,-1.99222,0.36377327,111.47378,110.89606,110.31833,2025-04-25,15:55
2025-04-28 09:30:00,109.69,110.36,108.55,108.67,570917,28.78294,110.43931,110.31624,-0.13291672,0.047243045,-0.18015976,4.24314,39.89463,20.19704,-344.10755,0.50993226,111.91376,110.78456,109.65535,2025-04-28,09:30
2025-04-28 09:35:00,108.69,109.05,108.1,108.16,446098,25.81835,110.12153,109.88499,-0.30389491,-0.022984546,-0.28091036,1.94175,23.56523,22.75393,-325.52007,0.54136567,112.25726,110.65081,109.044351,2025-04-28,09:35
2025-04-28 09:40:00,108.16,109.14,108.15,109.1,227592,38.40997,109.93987,109.72799,-0.35940323,-0.090268283,-0.26913495,33.057851,13.080911,24.87739,-205.53476,0.57341098,112.29119,110.55731,108.82342,2025-04-28,09:40
2025-04-28 09:45:00,109.1,109.56,108.93,109.2,369963,39.58484,109.78986,109.62239,-0.39081969,-0.15037857,-0.24044113,37.28810,24.095898,25.74235,-129.19054,0.57745305,112.24019,110.45005,108.65990,2025-04-28,09:45
2025-04-28 09:50:00,109.21,109.41,108.88,108.935,191750,37.54115,109.63486,109.48491,-0.43211954,-0.20672676,-0.22539278,28.30506,32.88367,26.60342,-121.16275,0.57406355,112.20049,110.33435,108.46820,2025-04-28,09:50
2025-04-28 09:55:00,108.9,108.93,108.25,108.46,215389,34.13888,109.40819,109.27993,-0.49744427,-0.26487026,-0.23257401,12.24489,25.94602,28.063137,-138.65156,0.58198758,112.17733,110.19410,108.21086,2025-04-28,09:55
2025-04-28 10:00:00,108.46,108.54,107.86,108.45,332529,34.068876,109.19278,109.11395,-0.54375346,-0.32064690,-0.22310656,18.61199,19.72065,29.75953,-133.17688,0.58898847,112.098754,110.049845,108.00093599,2025-04-28,10:00
2025-04-28 10:05:00,108.43,108.8,108.31,108.73,194827,37.90806,108.96278,109.037156,-0.55150278,-0.36681808,-0.18468470,27.70701,19.52130,30.67574,-94.54393,0.58191786,111.99930,109.93185,107.86440,2025-04-28,10:05
2025-04-28 10:10:00,108.73,108.81,108.29,108.29,169439,34.50757,108.66611,108.88773,-0.58638897,-0.41073226,-0.17565671,13.69427,20.0044228,31.54704,-92.86745,0.57749516,111.90220,109.79095,107.67969,2025-04-28,10:10
2025-04-28 10:15:00,108.3,108.76,108.3,108.6,91308,38.68105,108.65833,108.83018,-0.58230962,-0.44504773,-0.13726189,23.56688,21.65605,32.35611,-77.95070,0.56981693,111.78771,109.67720,107.56668,2025-04-28,10:15
2025-04-28 10:20:00,108.59,108.91,108.51,108.89,137293,42.38019,108.73944,108.84214,-0.54934363,-0.46590691,-0.083436720,32.80255,23.35456,32.68128,-57.40600,0.55768715,111.65533,109.58245,107.50956,2025-04-28,10:20
2025-04-28 10:25:00,108.88,108.915,108.44,108.525,138306,39.17677,108.67556,108.77872,-0.54637206,-0.48199994,-0.064372121,21.17834,25.84926,33.075850,-61.97083,0.55178093,111.49650,109.46469,107.43288,2025-04-28,10:25
2025-04-28 10:30:00,108.53,108.59,108.1,108.43,185454,38.36395,108.59000,108.70897,-0.54539579,-0.49467911,-0.050716683,18.15287,24.044586,33.87069,-75.53214,0.54736800,111.28237,109.33519,107.38802,2025-04-28,10:30
2025-04-28 10:35:00,108.45,108.68,108.235,108.58,114668,40.46430,108.55056,108.68318,-0.52644976,-0.50103324,-0.025416522,28.80000,22.71040,34.33141,-62.53951,0.54005600,111.089487,109.22744,107.36539,2025-04-28,10:35
2025-04-28 10:40:00,108.62,108.635,108.23,108.57,95138,40.36555,108.56278,108.66054,-0.50640430,-0.50210745,-0.0042968474,41.76471,29.57252,34.76607,-60.45427,0.53040915,110.90736,109.12844,107.34951,2025-04-28,10:40
2025-04-28 10:45:00,108.585,108.68,108.385,108.54,77377,40.049759,108.57278,108.63643,-0.48732134,-0.49915023,0.011828891,40.000000000000334,36.85490,35.015737,-51.43845,0.51359421,110.74569,109.038935,107.33218,2025-04-28,10:45
2025-04-28 10:50:00,108.55,108.58,108.075,108.09,103655,35.55634,108.50167,108.52715,-0.50271422,-0.49986303,-0.0028511897,13.52941,31.76471,35.69841,-78.23279,0.51298034,110.53340,108.91844,107.30347,2025-04-28,10:50
2025-04-28 10:55:00,108.1,108.19,107.73,107.795,196210,32.94669,108.44667,108.38072,-0.53257799,-0.50640602,-0.026171971,3.86905,19.13282,36.76447,-120.44874,0.50919603,110.32528,108.78875,107.25222,2025-04-28,10:55
2025-04-28 11:00:00,107.83,107.99,107.66,107.67,117789,31.87901,108.34333,108.23857,-0.55987778,-0.51710037,-0.042777408,0.78740157,6.061954,37.83654,-150.087109,0.49639631,109.93771,108.63225,107.32679,2025-04-28,11:00
2025-04-28 11:05:00,107.67,107.73,107.24,107.26,172662,28.60465,108.16222,108.042859,-0.60759268,-0.53519883,-0.072393848,1.19403,1.95016,39.28271,-236.73112,0.49593943,109.37475,108.44725,107.51975,2025-04-28,11:05
2025-04-28 11:10:00,107.28,107.62,107.12,107.48,189415,32.60478,108.046111,107.93029,-0.62050216,-0.55225950,-0.068242663,20.055710,7.34571,40.74145,-194.53274,0.49622947,109.39933,108.38775,107.37617,2025-04-28,11:10
2025-04-28 11:15:00,107.47,107.48,107.08,107.09,127656,29.45428,107.89722,107.76223,-0.65465629,-0.57273886,-0.081917431,0.54495913,7.26490,42.13543,-181.012607,0.48935594,109.49110,108.33425,107.17740,2025-04-28,11:15
2025-04-28 11:20:00,107.09,107.2,106.71,106.77,224700,27.13724,107.69611,107.56378,-0.69948181,-0.59808745,-0.10139437,2.72109,7.77392,43.77075,-185.22325,0.48940194,109.50465,108.21775,106.93085,2025-04-28,11:20
2025-04-28 11:25:00,106.79,106.85,106.39,106.595,239692,25.93565,107.47667,107.37003,-0.74059034,-0.62658803,-0.11400231,8.11881,3.79495,45.54056,-179.43856,0.48730180,109.47385,108.087500,106.70115,2025-04-28,11:25
2025-04-28 11:30:00,106.605,107.15,106.605,107.09,207190,34.73806,107.31556,107.31402,-0.72487092,-0.64624460,-0.078626313,27.72277,12.85422,46.073893,-119.76900,0.49213739,109.38926,107.99525,106.60124,2025-04-28,11:30
2025-04-28 11:35:00,107.075,107.335,106.96,107.22,129945,36.86041,107.21889,107.29522,-0.69392412,-0.65578051,-0.038143616,36.24454,24.028709,45.93853,-83.66498,0.48377043,109.34919,107.93325,106.51731,2025-04-28,11:35
2025-04-28 11:40:00,107.25,107.52,107.19,107.2,124234,36.66287,107.15278,107.27617,-0.66336554,-0.65729751,-0.0060680213,35.37118,33.11283,45.21034,-62.32846,0.47278683,109.30022,107.87075,106.44128,2025-04-28,11:40
2025-04-28 11:45:00,107.2,107.31,107.0,107.04,88756,35.044814,107.082778,107.22894,-0.64462743,-0.65476350,0.010136065,28.38428,33.33333,44.81310,-73.91534,0.46115920,109.20230,107.78625,106.37020,2025-04-28,11:45
2025-04-28 11:50:00,107.03,107.45,106.965,107.275,94868,39.28327,107.084444,107.23815,-0.60385396,-0.64458159,0.040727628,38.64629,34.13392,43.98533,-56.049251,0.46286211,109.14845,107.73550,106.32255,2025-04-28,11:50
2025-04-28 11:55:00,107.265,107.42,107.12,107.265,49907,39.16615,107.060556,107.24352,-0.56582513,-0.62883030,0.063005169,39.95434,35.66164,43.21668,-46.72893,0.45122911,109.037472,107.66875,106.30003,2025-04-28,11:55
2025-04-28 12:00:00,107.27,107.33,106.93,107.06,99964,36.74746,107.057222,107.20682,-0.54593559,-0.61225136,0.066315769,37.22222,38.60762,42.82500,-59.56428,0.44756988,108.84837,107.57725,106.30613,2025-04-28,12:00
2025-04-28 12:05:00,107.07,107.195,106.91,107.145,77914,38.44486,107.098889,107.19445,-0.51735050,-0.59327118,0.075920687,47.18750,41.45469,42.49508,-58.14074,0.43595775,108.71424,107.50825,106.30226,2025-04-28,12:05
2025-04-28 12:10:00,107.15,107.15,106.86,106.965,75137,36.22776,107.14000,107.14856,-0.50341801,-0.57530055,0.071882536,42.91045,42.44006,42.27719,-66.69991,0.42553220,108.58480,107.43500,106.28520,2025-04-28,12:10
2025-04-28 12:15:00,106.96,107.16,106.95,107.005,58492,37.095916,107.13056,107.11985,-0.48357441,-0.55695532,0.073380912,50.00000,46.69932,42.032046,-57.38279,0.41013704,108.39163,107.35625,106.32087,2025-04-28,12:15
2025-04-28 12:20:00,107.005,107.04,106.68,106.88,84976,35.47085,107.092778,107.071880,-0.47248812,-0.54006188,0.067573764,43.36283,45.42443,42.28969,-85.16994,0.40655582,108.16292,107.27175,106.38058,2025-04-28,12:20
2025-04-28 12:25:00,106.88,106.88,106.545,106.56,106400,31.64855,107.021667,106.96950,-0.48394486,-0.52883848,0.044893616,15.044248,36.13569,42.74809,-128.94103,0.40144469,107.90392,107.17275,106.44158,2025-04-28,12:25
2025-04-28 12:30:00,106.58,106.78,106.56,106.7,59995,34.95114,106.98389,106.91560,-0.47623781,-0.51831834,0.042080534,27.43363,28.61357,43.17375,-122.21101,0.38848436,107.72912,107.10325,106.47738,2025-04-28,12:30
2025-04-28 12:35:00,106.7,106.89,106.665,106.8,84193,37.28221,106.93111,106.89248,-0.45679510,-0.50601370,0.049218593,26.15385,22.87724,43.031140,-87.76788,0.37680690,107.60532,107.053500,106.50168,2025-04-28,12:35
2025-04-28 12:40:00,106.8,106.94,106.715,106.93,61683,40.27844,106.89389,106.89999,-0.42598620,-0.49000820,0.064021997,39.48718,31.024885,42.65481,-57.16515,0.36596355,107.49196,107.016500,106.54104,2025-04-28,12:40
2025-04-28 12:45:00,106.92,107.255,106.86,107.17,99015,45.45881,106.90611,106.95399,-0.37784833,-0.46757622,0.089727895,64.10256,43.24786,40.91818,28.14535,0.36803758,107.47980,107.012000,106.54420,2025-04-28,12:45
2025-04-28 12:50:00,107.16,107.16,106.65,106.67,78645,38.053148,106.85333,106.89719,-0.37571355,-0.44920369,0.073490141,13.81215,39.13397,39.84167,-61.20447,0.37889204,107.40952,106.97150,106.53348,2025-04-28,12:50
2025-04-28 12:55:00,106.67,106.73,106.54,106.7,77225,38.69844,106.82389,106.85775,-0.36736620,-0.43283619,0.065469991,17.58242,31.83238,39.10313,-111.86962,0.36539975,107.40175,106.95200,106.50225,2025-04-28,12:55
2025-04-28 13:00:00,106.69,106.82,106.61,106.675,56959,38.34002,106.78722,106.82120,-0.35863405,-0.41799576,0.059361714,15.34091,15.57849,38.032318,-87.10761,0.35429977,107.40649,106.94725,106.48801,2025-04-28,13:00
2025-04-28 13:05:00,106.675,106.675,106.25,106.27,143741,33.0066938,106.71944,106.71096,-0.38001331,-0.41039927,0.030385959,1.85185,11.59173,37.86213,-178.81478,0.35934979,107.45709,106.931,106.40491,2025-04-28,13:05
2025-04-28 13:10:00,106.26,106.32,106.115,106.135,85208,31.43688,106.67222,106.59577,-0.40320204,-0.40895983,0.0057577826,1.75439,6.31572,37.96999,-198.65085,0.34832480,107.50720,106.88325,106.25930,2025-04-28,13:10
2025-04-28 13:15:00,106.115,106.45,106.02,106.45,92309,38.75619,106.64444,106.56662,-0.39164675,-0.40549721,0.013850459,34.81781,12.80802,37.50673,-146.018724,0.35415875,107.47582,106.84475,106.21368,2025-04-28,13:15
2025-04-28 13:20:00,106.46,106.47,106.26,106.34,71939,37.26032,106.59333,106.52129,-0.38690518,-0.40177880,0.014873625,25.91093,20.82771,36.98932,-118.19532,0.34386169,107.44717,106.80175,106.15633,2025-04-28,13:20
2025-04-28 13:25:00,106.34,106.55,106.26,106.28,61498,36.43427,106.52111,106.47303,-0.38356742,-0.39813653,0.014569107,21.052632,27.26046,36.15085,-103.33134,0.34001443,107.43746,106.76375,106.090045,2025-04-28,13:25
2025-04-28 13:30:00,106.28,106.5,106.17,106.47,72943,40.90231,106.44333,106.47243,-0.36142453,-0.39079413,0.029369595,36.43725,27.80027,35.61009,-89.49102,0.33929911,107.36567,106.72350,106.081331,2025-04-28,13:30
2025-04-28 13:35:00,106.495,106.51,106.36,106.48,30765,41.13682,106.42222,106.47394,-0.33915960,-0.38046722,0.041307624,37.24696,31.57895,35.059263,-65.12890,0.32577775,107.28378,106.68425,106.084723,2025-04-28,13:35
2025-04-28 13:40:00,106.475,106.65,106.44,106.635,63678,44.79363,106.41500,106.50615,-0.30548582,-0.36547094,0.059985120,49.79757,41.16059,33.87163,-25.67453,0.31750791,107.23735,106.66300,106.088653,2025-04-28,13:40
2025-04-28 13:45:00,106.63,106.87,106.605,106.78,77474,48.045295,106.42667,106.56092,-0.26405496,-0.34518775,0.081132783,61.53846,49.52767,31.82722,32.43606,0.31375734,107.17843,106.64475,106.11107,2025-04-28,13:45
2025-04-28 13:50:00,106.8,106.97,106.77,106.91,53081,50.84093,106.49778,106.63074,-0.21821535,-0.31979327,0.10157792,72.064777,61.13360,29.56732,76.38670,0.30563182,107.16958,106.64200,106.11442,2025-04-28,13:50
2025-04-28 13:55:00,106.9,107.04,106.82,106.99,52216,52.53360,106.59278,106.70259,-0.17343256,-0.29052113,0.11708856,85.087719,72.89699,27.73614,100.51381,0.29951526,107.16681,106.64125,106.11569,2025-04-28,13:55
2025-04-28 14:00:00,106.99,107.065,106.87,106.98,57408,52.29122,106.65167,106.75807,-0.13716762,-0.25985043,0.12268281,91.86603,83.0061751,26.13330,103.68797,0.29204988,107.18259,106.64625,106.10991,2025-04-28,14:00
2025-04-28 14:05:00,106.975,107.02,106.78,106.8,64382,47.99843,106.70278,106.76646,-0.12155072,-0.23219048,0.11063976,74.64115,83.86497,24.28117,64.89899,0.28833204,107.19707,106.65825,106.11943,2025-04-28,14:05
2025-04-28 14:10:00,106.81,107.08,106.7,107.055,50367,53.78648,106.78889,106.82417,-0.087588192,-0.20327003,0.11568183,97.64151,88.049562,22.90078,80.41467,0.29487975,107.24186,106.676,106.11014,2025-04-28,14:10
2025-04-28 14:15:00,107.07,107.24,107.03,107.085,83937,54.42912,106.85722,106.87633,-0.057588051,-0.17413363,0.11654558,87.29508,86.52591,21.60841,117.89099,0.28881691,107.28166,106.69025,106.098841,2025-04-28,14:15
2025-04-28 14:20:00,107.08,107.32,107.04,107.32,60259,59.21371,106.95056,106.96507,-0.014680955,-0.14224310,0.12756214,100,94.97886,20.73270,133.36714,0.28818713,107.35478,106.70975,106.064719,2025-04-28,14:20
2025-04-28 14:25:00,107.32,107.395,107.21,107.3,44845,58.64934,107.024444,107.032053,0.017507579,-0.11029296,0.12780054,92.24490,93.17999,20.21704,144.15294,0.28081662,107.38199,106.71625,106.050511,2025-04-28,14:25
2025-04-28 14:30:00,107.295,107.34,107.08,107.16,63112,54.71785,107.066667,107.057643,0.031358908,-0.081962587,0.11332149,80.81633,91.020408,19.097740,106.11778,0.27932972,107.43340,106.74075,106.048101,2025-04-28,14:30
2025-04-28 14:35:00,107.165,107.415,107.1,107.36,41299,58.95117,107.11667,107.11811,0.057808138,-0.054008442,0.11181658,95.58233,89.54785,18.37735,112.74015,0.28187760,107.51656,106.77375,106.030939,2025-04-28,14:35
2025-04-28 14:40:00,107.38,107.53,107.365,107.43,90642,60.34840,107.16556,107.18049,0.083455733,-0.026515607,0.10997134,91.45299,89.28388,18.17448,125.78278,0.27388634,107.60538,106.81150,106.017617,2025-04-28,14:40
