datetime,open,high,low,close,volume,RSI_rsi,SMA_sma,EMA_ema,MACD_macd,MACD_macd_signal,MACD_macd_hist,STOCH_slow_k,STOCH_slow_d,ADX_adx,CCI_cci,ATR_atr,BBANDS_upper_band,BBANDS_middle_band,BBANDS_lower_band,Date,Time
2023-05-30 11:30:00,41.10793,41.38,40.295,40.327,119266230,76.61788,39.43415,39.50102,2.11690,2.013361,0.10353850,63.28620,72.98942,60.57775,91.57806,0.83491819,43.99238,37.66450,31.33661,2023-05-30,11:30
2023-05-30 12:30:00,40.32,40.57508,40.076001,40.12,94911710,74.32177,39.62031,39.62482,2.049417,2.020572,0.028844489,58.56885,67.64660,60.81252,87.32401,0.81092963,43.53378,38.16515,32.79651,2023-05-30,12:30
2023-05-30 13:30:00,40.13,40.377,39.949,40.1359,87523230,74.38527,39.78447,39.72704,1.97446,2.011350,-0.036890838,58.93119,60.26208,60.80418,91.018203,0.78357751,42.77337,38.64504,34.51671,2023-05-30,13:30
2023-05-30 14:30:00,40.14099,40.348,39.981,40.091,66507070,73.83003,39.93880,39.79983,1.88965,1.98701,-0.097361127,57.90793,58.46932,60.79644,78.99027,0.75382207,40.97028,39.12254,37.27481,2023-05-30,14:30
2023-05-30 15:30:00,40.088,40.139,39.95,40.113,54981510,73.93270,40.067190,39.86246,1.80342,1.95029,-0.14687009,58.40930,58.41614,60.72675,63.48514,0.71347774,41.071065,39.21034,37.34962,2023-05-30,15:30
2023-05-31 09:30:00,39.743,40.295,38.906,39.2235,201419990,63.14593,40.096192,39.73467,1.64436,1.88910,-0.24474855,31.86490,49.39405,58.77956,15.72821,0.76172943,41.080942,39.22412,37.36729,2023-05-31,09:30
2023-05-31 10:30:00,39.21401,39.434,38.752,38.768,113758190,58.44356,40.078859,39.54134,1.46466,1.80422,-0.33955826,9.24701,33.17374,56.72810,-23.75565,0.75603453,41.074339,39.24139,37.40845,2023-05-31,10:30
2023-05-31 11:30:00,38.773,38.838,38.151,38.163,110259700,52.81754,39.78327,39.26567,1.25891,1.69515,-0.43624124,0.31686066,13.80959,53.92307,-68.89627,0.75110345,41.093593,39.21437,37.33515,2023-05-31,11:30
2023-05-31 12:30:00,38.1635,38.534,38.051999,38.534,94231860,55.63775,39.49727,39.11933,1.11297,1.57872,-0.46574988,12.40351,7.32246,51.17662,-69.24846,0.73188183,41.085624,39.22562,37.36562,2023-05-31,12:30
2023-05-31 13:30:00,38.536,38.79199,38.503,38.555,82698960,55.79880,39.30038,39.0064676,0.98761413,1.46050,-0.47288269,12.94389,8.55476,48.89971,-52.16410,0.70024665,41.081726,39.23218,37.38263,2023-05-31,13:30
2023-05-31 14:30:00,38.5595,38.693,38.186,38.4375,68137740,54.60432,39.11343,38.89267,0.86877473,1.34215,-0.47337767,9.92025,11.75589,46.30377,-68.65623,0.68644337,41.053133,39.25480,37.45647,2023-05-31,14:30
2023-05-31 15:30:00,38.445,38.49799,37.822,37.837,89191670,48.84895,38.85800,38.68154,0.71786319,1.21729,-0.49943137,0.36441663,7.74285,43.36802,-100.31191,0.68569661,41.072977,39.24426,37.41555,2023-05-31,15:30
2023-06-01 09:30:00,38.5,39.289,38.34,38.684,183943890,55.90820,38.70167,38.68203,0.65901384,1.10564,-0.44662457,23.99109,11.42525,41.53992,-45.41904,0.74043271,41.066898,39.25624,37.44557,2023-06-01,09:30
2023-06-01 10:30:00,38.688,39.5,38.6,39.24901,101681230,59.88530,38.60567,38.79543,0.65046882,1.014604,-0.36413567,40.10713,21.48754,40.057939,-19.90854,0.75183037,41.075611,39.28576,37.49591,2023-06-01,10:30
2023-06-01 11:30:00,39.249,39.612,39.152,39.4455,62727320,61.19613,38.63033,38.92544,0.65203547,0.94209069,-0.29005522,58.97028,41.022831,38.79806,1.40721,0.73098539,41.093524,39.32294,37.55235,2023-06-01,11:30
2023-06-01 12:30:00,39.4455,39.7839,39.364,39.6365,61676360,62.47962,38.72683,39.067653,0.66106879,0.88588631,-0.22481752,71.017603,56.69834,37.81018,14.95233,0.70876482,41.12418,39.35689,37.58959,2023-06-01,12:30
2023-06-01 13:30:00,39.6365,40.05,39.58061,39.891,72937840,64.17977,38.91883,39.23232,0.68091473,0.84489200,-0.16397726,81.90813,70.63201,37.17109,32.65428,0.69166668,41.17550,39.40331,37.63112,2023-06-01,13:30
2023-06-01 14:30:00,39.89201,39.99,38.6,39.61199,55173760,60.92066,39.038611,39.30826,0.66644663,0.80920292,-0.14275629,72.38130,75.10234,35.0052646,-8.20394,0.74154759,41.19802,39.43771,37.67740,2023-06-01,14:30
2023-06-01 15:30:00,39.604,39.794,39.4745,39.774,52304720,62.12341,39.17406,39.40140,0.66044015,0.77945037,-0.11901022,78.93239,77.74061,32.99414,25.39448,0.71140139,41.036395,39.38524,37.73409,2023-06-01,15:30
2023-06-02 09:30:00,40.097,40.5,39.155,39.62465,170337030,60.28152,39.30596,39.44605,0.63629388,0.75081907,-0.11452519,67.31326,72.87565,31.95725,43.58389,0.75665852,40.76785,39.31108,37.85431,2023-06-02,09:30
2023-06-02 10:30:00,39.641,39.91999,39.5351,39.77591,66666960,61.52570,39.52140,39.51202,0.62219101,0.72509346,-0.10290245,72.96152,73.069054,30.99443,49.84319,0.73010346,40.68207,39.28352,37.88497,2023-06-02,10:30
2023-06-02 11:30:00,39.778,39.808,39.48,39.598,42608030,59.17767,39.62295,39.52922,0.58985913,0.69804659,-0.10818746,66.31819,68.86432,30.0058239,42.0083546,0.70138177,40.61133,39.25742,37.90352,2023-06-02,11:30
2023-06-02 12:30:00,39.597,39.6,39.291,39.50001,42954000,57.86769,39.65084,39.52338,0.54998883,0.66843504,-0.11844621,62.65904,67.31291,28.75615,27.61281,0.67335448,40.52426,39.22563,37.92700,2023-06-02,12:30
2023-06-02 13:30:00,39.51399,39.519,39.058011,39.21655,49679880,54.13463,39.62540,39.46201,0.48987158,0.63272235,-0.14285077,52.074295,60.35051,27.19400,8.39466,0.65818554,40.41845,39.18191,37.94537,2023-06-02,13:30
2023-06-02 14:30:00,39.22096,39.42,39.198,39.3091,45562720,55.15192,39.58902,39.43143,0.44457155,0.59509219,-0.15052064,55.53026,56.75453,25.74342,20.93966,0.62702944,40.30465,39.14171,37.97878,2023-06-02,14:30
2023-06-02 15:30:00,39.31,39.387,39.214,39.324,33505330,55.32371,39.52602,39.40994,0.40520223,0.55711420,-0.15191197,45.55553,51.053359,24.39646,22.37370,0.59459863,40.31191,39.14674,37.98156,2023-06-02,15:30
2023-06-05 09:30:00,38.99466,39.56503,38.81201,38.93201,119496910,49.90717,39.45047,39.31436,0.33846984,0.51338533,-0.17491548,17.47420,39.52000,22.90448,-8.94447,0.60591453,40.31161,39.15494,37.99826,2023-06-05,09:30
2023-06-05 10:30:00,38.94,39.404,38.88501,39.319,65240070,54.62988,39.39991,39.31529,0.31320045,0.47334835,-0.16014790,37.84212,33.62395,21.51906,-0.15632892,0.59970571,40.27722,39.21274,38.14825,2023-06-05,10:30
2023-06-05 11:30:00,39.32,39.418,39.0070007,39.1922,37242260,52.87099,39.35186,39.29067,0.27971812,0.43462231,-0.15490419,31.16841,28.82824,20.20368,-7.61844,0.58622663,40.26385,39.24565,38.22744,2023-06-05,11:30
2023-06-05 12:30:00,39.197,39.299,39.037,39.05,28363050,50.89210,39.27121,39.24253,0.23895428,0.39548870,-0.15653442,23.68421,30.89824,18.98225,-30.044421,0.56306755,40.24330,39.27040,38.29749,2023-06-05,12:30
2023-06-05 13:30:00,39.051001,39.067999,38.7965,38.868,38785020,48.39540,39.19010,39.16763,0.18977510,0.35434598,-0.16457088,14.10522,22.98595,18.34857,-88.34331,0.54224127,40.20753,39.29192,38.37632,2023-06-05,13:30
2023-06-05 14:30:00,38.868,39.225,38.707,39.165,45958100,52.49137,39.15287,39.16710,0.17277405,0.31803160,-0.14525755,25.54372,21.11105,17.37964,-85.51728,0.54050970,39.99122,39.35832,38.72542,2023-06-05,14:30
2023-06-05 15:30:00,39.1602,39.355,39.135,39.174,31115460,52.61411,39.14815,39.16848,0.15820311,0.28606590,-0.12786279,26.045649,21.89820,16.17039,-43.37569,0.51761602,39.94319,39.38282,38.82246,2023-06-05,15:30
2023-06-06 09:30:00,38.83,39.16,38.63501,38.89399,86414040,48.42255,39.10202,39.11358,0.12264744,0.25338221,-0.13073477,20.15451,23.91463,16.087420,-131.69818,0.51914268,39.96253,39.36507,38.76761,2023-06-06,09:30
2023-06-06 10:30:00,38.889,39.089999,38.769,38.801,47559770,47.081105,39.043911,39.051067,0.085974725,0.21990071,-0.13392599,14.15113,20.11710,16.010373,-118.94381,0.50498957,39.97716,39.33285,38.68853,2023-06-06,10:30
2023-06-06 11:30:00,38.80089,38.987,38.752,38.765,34635120,46.54351,39.025354,38.99385,0.053390850,0.18659874,-0.13320789,13.47056,15.92540,15.97364,-120.97326,0.48570464,39.96277,39.28927,38.61577,2023-06-06,11:30
2023-06-06 12:30:00,38.76325,38.782,38.148,38.54,78329250,43.22186,38.93880,38.90308,0.0093050129,0.15113999,-0.14183498,27.66340,18.42836,17.025497,-192.0039870,0.49629714,39.91108,39.22172,38.53236,2023-06-06,12:30
2023-06-06 13:30:00,38.5365,38.645,38.403,38.519,38500720,42.91403,38.86400,38.82627,-0.027016359,0.11550872,-0.14252508,26.18148,22.43848,18.0022207,-155.83345,0.47813315,39.89616,39.16707,38.43798,2023-06-06,13:30
2023-06-06 14:30:00,38.519,38.872,38.472,38.7695,41238210,47.69918,38.83283,38.81491,-0.035182450,0.085370488,-0.12055294,43.85935,32.56808,18.23031,-101.54352,0.47255222,39.80925,39.11685,38.42445,2023-06-06,14:30
2023-06-06 15:30:00,38.771,38.78,38.495,38.654,38001670,45.79318,38.80905,38.78273,-0.050393111,0.058217769,-0.10861088,35.70850,35.24978,18.44211,-104.56259,0.45915545,39.74748,39.068313,38.38915,2023-06-06,15:30
2023-06-07 09:30:00,38.915,39.499,38.80801,38.9398,125227490,51.0097894,38.78403,38.81414,-0.038937140,0.038786787,-0.077723927,58.60852,46.058792,17.43581,10.94731,0.48671565,39.62437,39.026508,38.42864,2023-06-07,09:30
2023-06-07 10:30:00,38.935,38.98199,38.365,38.61342,81914640,45.61148,38.72175,38.77400,-0.055554144,0.019918601,-0.075472744,34.44990,42.92231,16.79412,-94.49036,0.49602090,39.53991,38.97728,38.41464,2023-06-07,10:30
2023-06-07 11:30:00,38.608,38.752,38.17777,38.2715,54763320,40.74655,38.65258,38.67350,-0.095215653,-0.0031082500,-0.092107403,9.14128,34.066570,16.54417,-146.35702,0.50160711,39.50445,38.91585,38.32726,2023-06-07,11:30
2023-06-07 12:30:00,38.273,38.52799,38.127,38.199,44305980,39.77773,38.58569,38.57860,-0.13098793,-0.028684186,-0.10230374,5.24782,16.27967,16.40629,-155.51034,0.49442031,39.51365,38.86498,38.21630,2023-06-07,12:30
2023-06-07 13:30:00,38.204,38.319,38.060001,38.193,41126560,39.69362,38.52214,38.50148,-0.15800052,-0.054547452,-0.10345306,9.24245,7.87718,16.40734,-153.86749,0.47760454,39.48680,38.80917,38.13154,2023-06-07,13:30
2023-06-07 14:30:00,38.188,38.199,37.6,37.72503,70174810,33.70679,38.43158,38.34619,-0.21469449,-0.086576860,-0.12811763,6.58402,7.024763,17.21604,-196.33283,0.48627558,39.51387,38.72922,37.94457,2023-06-07,14:30
2023-06-07 15:30:00,37.725,37.786,37.356,37.483,62536780,31.094615,38.31647,38.17355,-0.27597357,-0.12445620,-0.15151737,5.92622,7.25090,18.33733,-212.33664,0.48225581,39.60391,38.65677,37.70963,2023-06-07,15:30
2023-06-08 09:30:00,37.724,38.373,37.505,38.082001,125832010,42.89056,38.24008,38.15524,-0.27305560,-0.15417608,-0.11887952,33.87780,15.46268,17.89047,-113.85528,0.51138057,39.52236,38.59492,37.66749,2023-06-08,09:30
2023-06-08 10:30:00,38.0815,38.538,38.014999,38.52742,58167940,49.77579,38.22602,38.22968,-0.23212568,-0.16976600,-0.062359677,54.66265,31.48889,17.11287,-40.74098,0.51221060,39.44784,38.56168,37.67552,2023-06-08,10:30
2023-06-08 11:30:00,38.528,38.831,38.46201,38.8275,51035130,53.81557,38.21354,38.34924,-0.17347481,-0.17050776,-0.0029670492,68.66543,52.40196,15.99954,28.73870,0.50198064,39.41729,38.55056,37.68383,2023-06-08,11:30
2023-06-08 12:30:00,38.82459,38.864,38.425,38.469,40324270,48.76869,38.19749,38.37319,-0.15414458,-0.16723513,0.013090546,51.93658,58.42155,14.88793,8.70857,0.49748213,39.38548,38.53061,37.67573,2023-06-08,12:30
2023-06-08 13:30:00,38.46601,38.585,38.276,38.564,42684690,50.10408,38.22999,38.41135,-0.12966473,-0.15972105,0.030056314,56.36967,58.99056,14.11214,-8.77829,0.48401909,39.30488,38.50056,37.69624,2023-06-08,13:30
2023-06-08 14:30:00,38.567,38.75,38.469,38.52,42213600,49.46103,38.26566,38.43308,-0.11251770,-0.15028038,0.037762680,54.31647,54.20757,13.19051,23.056471,0.46951771,39.21084,38.46786,37.72488,2023-06-08,14:30
2023-06-08 15:30:00,38.52,38.545,38.382,38.504,34245690,49.21368,38.30022,38.44727,-0.099077540,-0.14003981,0.040962271,53.56983,54.75199,12.36284,3.71281,0.44762362,39.16561,38.44836,37.73111,2023-06-08,15:30
2023-06-09 09:30:00,39.037,39.711,38.92,39.538,132002890,62.32577,38.50166,38.66541,-0.0049341111,-0.11301867,0.10808456,92.65401,66.84677,13.44277,212.53073,0.50186463,39.33468,38.48521,37.63573,2023-06-09,09:30
2023-06-09 10:30:00,39.5355,39.615,39.039001,39.045459,65899800,55.036513,38.67526,38.74142,0.029590155,-0.084496906,0.11408706,71.73928,72.65437,14.44557,159.85258,0.50715986,39.37555,38.49923,37.62291,2023-06-09,10:30
2023-06-09 11:30:00,39.041,39.134,38.58801,38.623,61382320,49.67064,38.73538,38.71774,0.022601527,-0.063077219,0.085678746,53.80051,72.73127,14.34051,55.12157,0.50993344,39.38122,38.50338,37.62554,2023-06-09,11:30
2023-06-09 12:30:00,38.61901,39.060999,38.592,39.020999,42084630,54.20095,38.79022,38.77839,0.048617671,-0.040738241,0.089355912,70.70065,65.41348,14.24295,70.74384,0.50700943,39.43491,38.52848,37.62205,2023-06-09,12:30
2023-06-09 13:30:00,39.01973,39.184,39.005011,39.081,31326630,54.86061,38.81838,38.83891,0.073233015,-0.017943990,0.091177005,73.24845,65.91653,14.36834,101.58405,0.48357937,39.47684,38.54406,37.61127,2023-06-09,13:30
2023-06-09 14:30:00,39.084,39.088751,38.72,38.76701,35198120,50.74177,38.85150,38.82453,0.066636402,-0.0010279116,0.067664313,59.91556,67.95488,13.82372,53.69000,0.47537727,39.48645,38.54971,37.61297,2023-06-09,14:30
2023-06-09 15:30:00,38.77,38.799,38.567,38.764,32734380,50.70249,38.87372,38.81243,0.060468688,0.011271408,0.049197280,57.071751,63.41192,12.98183,30.91406,0.45799302,39.46608,38.54092,37.61576,2023-06-09,15:30
2023-06-12 09:30:00,39.2,39.325,38.618,38.972,98674360,53.38896,38.92394,38.84434,0.071539818,0.023325090,0.048214728,56.42696,57.80476,13.18202,75.78438,0.47577928,39.50264,38.55885,37.61505,2023-06-12,09:30
2023-06-12 10:30:00,38.97098,39.104,38.622,38.881,55077390,52.052467,38.96583,38.85167,0.072139223,0.033087917,0.039051306,42.16027,51.88632,13.36792,51.58744,0.47622367,39.53340,38.58932,37.64525,2023-06-12,10:30
2023-06-12 11:30:00,38.886,39.079001,38.70753,38.84,40818150,51.42781,38.88827,38.84934,0.068516058,0.040173545,0.028342513,39.30309,45.96344,13.54053,47.85213,0.46874142,39.55372,38.62137,37.68903,2023-06-12,11:30
2023-06-12 12:30:00,38.8402,38.979,38.828,38.8635,25373860,51.78498,38.86806,38.85217,0.066771357,0.045493107,0.021278250,40.94084,40.80140,13.70082,45.98304,0.44604567,39.57130,38.65490,37.73849,2023-06-12,12:30
2023-06-12 13:30:00,38.867,38.975,38.781,38.83236,25312650,51.24725,38.89132,38.84821,0.062159385,0.048826363,0.013333022,33.88720,38.043709,13.71248,35.34551,0.42804243,39.52322,38.71026,37.89730,2023-06-12,13:30
2023-06-12 14:30:00,38.8295,39.253,38.808,39.247,40865930,57.56576,38.91643,38.92797,0.090914286,0.057243948,0.033670338,65.086593,46.63821,14.31123,88.24182,0.42925377,39.41989,38.79846,38.17704,2023-06-12,14:30
2023-06-12 15:30:00,39.243,39.52999,39.2,39.497,63341410,60.85955,38.96265,39.041774,0.13235001,0.072265161,0.060084853,81.29380,60.089196,15.38470,169.76653,0.42216348,39.47011,38.86921,38.26832,2023-06-12,15:30
2023-06-13 09:30:00,40.186,40.49799,39.759,39.86975,151482030,65.19722,39.085179,39.20737,0.19304075,0.096420279,0.096620473,67.46546,71.28195,17.69001,276.46537,0.46350814,39.65737,38.93633,38.21528,2023-06-13,09:30
2023-06-13 10:30:00,39.874,40.8999,39.74,40.715,107435910,72.60989,39.30196,39.50890,0.30581781,0.13829978,0.16751802,92.074240,80.27783,20.21902,269.21739,0.51325041,40.086472,39.030704,37.97494,2023-06-13,10:30
2023-06-13 11:30:00,40.72,40.86,40.48,40.651,65759980,71.37038,39.48851,39.73732,0.38558551,0.18775693,0.19782858,89.33094,82.95688,22.56740,232.081361,0.50373265,40.37633,39.13980,37.90328,2023-06-13,11:30
2023-06-13 12:30:00,40.6535,40.851,40.527,40.693,47294390,71.71166,39.68985,39.92845,0.44703772,0.23961309,0.20742463,91.13120,90.84546,24.74803,185.87776,0.49089475,40.62460,39.24625,37.86790,2023-06-13,12:30
2023-06-13 13:30:00,40.696,40.9,40.1,40.2475,59828220,63.11685,39.84623,39.99226,0.45455124,0.28260072,0.17195052,72.031729,84.16462,25.44813,125.98377,0.51297370,40.73442,39.33263,37.93084,2023-06-13,13:30
2023-06-13 14:30:00,40.258,41.054999,40.192,40.896,93589610,68.95059,40.072068,40.17301,0.50698991,0.32747856,0.17951135,93.60933,85.59075,26.30961,134.16417,0.53797540,40.95533,39.45223,37.94913,2023-06-13,14:30
2023-06-13 15:30:00,40.899,41.101,40.787,41.023999,59574100,69.96053,40.31558,40.34321,0.55250749,0.37248434,0.18002315,96.89884,87.51330,27.17315,132.49119,0.52197726,41.17875,39.52653,37.87431,2023-06-13,15:30
2023-06-14 09:30:00,40.824,41.725,40.552,41.512,159507330,73.49962,40.56725,40.57697,0.62080184,0.42214784,0.19865400,93.13566,94.54794,28.73295,133.039110,0.56847896,41.49678,39.64986,37.80293,2023-06-14,09:30
